code|name|sec|day|time|room|lecturer
128470|Cooperative Education in Public Administration สหกิจศึกษา|000|TBA|0000-0000 - -|TBA|ฐิติวุฒิ บุญยวงศ์วิวัชร
128470|Cooperative Education in Public Administration สหกิจศึกษา|000|TBA|0000-0000 - -|TBA|นัทธพงศ์ ปกีรณัม
128470|Cooperative Education in Public Administration สหกิจศึกษา|000|TBA|0000-0000 - -|TBA|อรชร แซ่จาง
011368|Indian Ways วิถีอินเดีย|001|TuF|1300-1430 - -|HB5340|อำนวยพร กิจพรมมา
110232|Fundamental Fashion Design การออกแบบแฟชั่นเบื้องต้น|001|TuF|0930-1200 - -|ห้องปฏิบัติการเครื่องประดับ ชั้น 1|ชวรจน์ ชวะนะเวช
851376|Communication with Sound and Music การสื่อสารด้วยเสียงและดนตรี|001|MTh|0930-1100 - -|MCB2311|นันทสิทธิ์ กิตติวรากูล Co-Instruc จิรเวทย์ รักชาติ พุทธชาติ หงสกุล
049353|Eco-Nation: Critical and Creative Perspectives ชาติ-นิเวศ: มุมมองเชิงวิพากษ์และสร้างสรรค์ Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|TuF|1100-1230 - -|HB6420|วศินี สุทธิวิภากร โทปุญญานนท์
851404|International News and Features ข่าวและสารคดีต่างประเทศ|001|MTh|0800-0930 - -|MCB2304|สุนันทา แย้มทัพ
851404|International News and Features ข่าวและสารคดีต่างประเทศ|002|MTh|1100-1230 - -|MCB2304|สุนันทา แย้มทัพ
851404|International News and Features ข่าวและสารคดีต่างประเทศ|003|TuF|0800-0930 - -|MCB2304|สุนันทา แย้มทัพ
851404|International News and Features ข่าวและสารคดีต่างประเทศ|004|TuF|0930-1100 - -|MCB2304|อัคริมา นันทนาสิทธิ์
368331|Agri - Food Business Finance การเงินธุรกิจเกษตรและอาหาร|001|TuF|0930-1100 - -|TBA|พรสิริ สืบพงษ์สังข์
002489|Independent Study การศึกษาอิสระ|001|TuF|0930-1100 - -|HB7610|ศโรชิน อาจหาญ
002489|Independent Study การศึกษาอิสระ|002|TuF|0930-1100 - -|HB7603|วิริญจน์ หุตะสังกาศ
002489|Independent Study การศึกษาอิสระ|003|TuF|0930-1100 - -|HB7611|อังศุมารินทร์ ต่อมดวงแก้ว
002489|Independent Study การศึกษาอิสระ|004|TuF|1100-1230 - -|HB7407|มณทิญา พ่วงทรัพย์
001471|Shakespeare and the Modern World เชคสเปียร์กับโลกสมัยใหม่|001|TuF|1300-1430 - -|HB7711|บดินทร์ จินดา
006478|Community Research การวิจัยชุมชน|001|MTh|0800-0930 - -|HB7305|ธงชัย ภูวนาถวิจิตร Co-Instruc ณภัทร วิศวะกุล ปริวิทย์ ไวทยาชีวะ ทรงสุดา ภู่สว่าง อรยา พรเอี่ยมมงคล ทรงพันธ์ ตันตระกูล ส่งเสริม แสงทอง ปรรณกร แก้วรากมุข วิเชียร ศรีวิชัย วรชัย วงษ์วัชระโยธิน
011104|Survey on Western Philosophy สำรวจปรัชญาตะวันตก|001|TuF|1430-1600 - -|HB7702|ปอ บุญพรประเสริฐ
703243|Applied Business Statistics สถิติธุรกิจ|001|MTh|0930-1100 - -|BAB1322|ศรัญญา กันตะบุตร Co-Instruc วรัทยา แจ้งกระจ่าง
703243|Applied Business Statistics สถิติธุรกิจ|002|MTh|1100-1230 - -|BAB1322|วรัทยา แจ้งกระจ่าง Co-Instruc ศรัญญา กันตะบุตร
703243|Applied Business Statistics สถิติธุรกิจ|003|MTh|1300-1430 - -|BAB1322|ศรัญญา กันตะบุตร Co-Instruc วรัทยา แจ้งกระจ่าง
703243|Applied Business Statistics สถิติธุรกิจ Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|MTh|0930-1100 - -|BAB2301|พรนภา ปัญญาดี
703243|Applied Business Statistics สถิติธุรกิจ|801|Tu|1630-1930 - -|BAB1323|วรัทยา แจ้งกระจ่าง Co-Instruc ศรัญญา กันตะบุตร
703243|Applied Business Statistics สถิติธุรกิจ|802|Fr|1630-1930 - -|BAB1323|ศรัญญา กันตะบุตร Co-Instruc วรัทยา แจ้งกระจ่าง
008455|Innovation for Tourism and Hotel นวัตกรรมเพื่อการท่องเที่ยวและการโรงแรม|001|TuF|1300-1430 - -|HB7607|พินทุสร อ่อนเปี่ยม
705716|Application of Marketing Technology การประยุกต์ใช้เทคโนโลยีด้านการตลาด|803|TBA|0900-1600 - -|BAB2302|ภากร กัทชลี
177281|Criminal Offences กฎหมายอาญาภาคความผิด|001|TuF|0930-1100 - -|LB1401|ภาสกร ญี่นาง
177281|Criminal Offences กฎหมายอาญาภาคความผิด|002|TuF|0930-1100 - -|LB1403|สุธินีถ์ ปาละกะวงศ์ ณ อยุธยา
177281|Criminal Offences กฎหมายอาญาภาคความผิด|003|Su|1300-1600 - -|LB1401|ภาสกร ญี่นาง
177281|Criminal Offences กฎหมายอาญาภาคความผิด|801|Su|1300-1600 - -|LB1401|ภาสกร ญี่นาง
018134|Japanese Language and Culture 4 ภาษาและวัฒนธรรมญี่ปุ่น 4|001|MTh|0800-0930 - -|HB7710|ธนานัทธ ปัญโญ Co-Instruc YUI HOMMA
018134|Japanese Language and Culture 4 ภาษาและวัฒนธรรมญี่ปุ่น 4|701|MTh|0800-0930 - -|HB7710|ธนานัทธ ปัญโญ Co-Instruc YUI HOMMA
006443|Leader for Community Administration and Development ผู้นำเพื่อการบริหารและการพัฒนาชุมชน|001|TuF|0800-0930 - -|HB7305|ส่งเสริม แสงทอง Co-Instruc ธงชัย ภูวนาถวิจิตร
351201|Principles of Agricultural Economics หลักเศรษฐศาสตร์เกษตร|001|MTh|0800-0930 - -|AB5-403|กรรณิกา แซ่ลิ่ว
168410|Women’s Human Rights and Diverse Gender Rights สิทธิมนุษยชนสตรีและสิทธิของผู้มีความหลากหลายทางเพศ|001|We|1300-1600 - -|ภาควิชาสตรีศึกษา ชั้น 2|มลิวัลย์ เสนาวงษ์
168410|Women’s Human Rights and Diverse Gender Rights สิทธิมนุษยชนสตรีและสิทธิของผู้มีความหลากหลายทางเพศ|002|MTh|1100-1230 - -|ภาควิชาสตรีศึกษา ชั้น 1|มลิวัลย์ เสนาวงษ์
011701|Critical Survey of Eastern and Western สำรวจวิเคราะห์ปรัชญาตะวันออกและตะวันตก|001|Mo|1300-1600 - -|TBA|วรรณวิสาข์ ไชยโย Co-Instruc นฐนกร ธงพุทธามนท์
175333|Cultural Rights สิทธิทางวัฒนธรรม|001|We|1300-1600 - -|SB4106|มาลี สิทธิเกรียงไกร
751106|Principles of Economics หลักเศรษฐศาสตร์|001|TuF|1430-1600 - -|ECB.1402|คมสัน สุริยะ
751106|Principles of Economics หลักเศรษฐศาสตร์|701|TuF|0930-1100 - -|ECB.1403|จีราภา อินธิแสง โธฌีม
